facility_naics_id,facility_id,naics_code
7095,100000192775,325613
7096,100000193006,49311
7097,100000193195,42448
7098,100000193337,42471
7099,100000193435,32614
7100,100000193729,311999
7101,100000193907,42491
7102,100000194014,42491
7103,100000194023,49312
7104,100000194158,42491
7105,100000194194,325193
7106,100000194265,49312
7107,100000194318,42459
7108,100000194416,48211
7109,100000194425,48211
7110,100000194808,42491
7111,100000194817,42491
7112,100000195228,311612
7113,100000195497,49312
7114,100000195941,42491
7115,100000196003,49312
7116,100000196511,42469
7117,100000197057,44424
7118,100000197182,42491
7119,100000197306,54171
7120,100000197397,313311
7121,100000197422,325193
7122,100000197547,325193
7123,100000197869,325199
7124,100000197976,49311
7125,100000198154,49311
7126,100000198341,31199
7127,100000198886,42491
7128,100000198911,311412
7129,100000199055,42472
7130,100000199126,211112
7131,100000199536,49312
7132,100000199689,49311
7133,100000199849,53112
7134,100000201337,42491
7135,100000201346,42491
7136,100000201373,49312
7137,100000201373,311615
7138,100000201408,49311
7139,100000201989,31141
7140,100000202354,332117
7141,100000202443,311612
7142,100000202684,42471
7143,100000203594,325193
7144,100000203807,325193
7145,100000204003,42449
7146,100000204619,42491
7147,100000204646,33312
7148,100000205734,49312
7149,100000205869,42469
7150,100000205896,325193
7151,100000205994,42441
7152,100000206109,32614
7153,100000206323,325193
7154,100000206476,11115
7155,100000206706,32518
7156,100000206797,111191
7157,100000207616,311423
7158,100000207625,311423
7159,100000207778,11511
7160,100000208198,22132
7161,100000208223,325193
7162,100000208438,42491
7163,100000208973,42469
7164,100000209035,311813
7165,100000209124,32552
7166,100000209188,49312
7167,100000209393,311812
7168,100000209892,42449
7169,100000210112,325193
7170,100000210336,42469
7171,100000210363,42491
7172,100000210728,42491
7173,100000210808,42491
7174,100000210942,42491
7175,100000211022,42491
7176,100000211068,42491
7177,100000211479,42469
7178,100000211647,325193
7179,100000212281,42491
7180,100000212511,325998
7181,100000213048,56191
7182,100000213618,42491
7183,100000213725,45439
7184,100000213752,311612
7185,100000213896,42469
7186,100000214038,311612
7187,100000214056,311423
7188,100000214118,42491
7189,100000214136,325188
7190,100000214323,11511
7191,100000214779,42491
7192,100000214831,221112
7193,100000215368,42491
7194,100000215661,49319
7195,100000215894,42491
7196,100000216081,49312
7197,100000216483,42491
7198,100000216492,42491
7199,100000216526,49311
7200,100000216544,311612
7201,100000216777,44424
7202,100000217071,49311
7203,100000217561,22131
7204,100000218524,42491
7205,100000218819,42471
7206,100000218962,49313
7207,100000220664,42469
7208,100000221002,42448
7209,100000221208,311991
7210,100000222154,311412
7211,100000222154,311812
7212,100000222252,44424
7213,100000222305,311812
7214,100000222314,42491
7215,100000222412,49312
7216,100000222644,42491
7217,100000222671,44422
7218,100000223233,22132
7219,100000223242,22132
7220,100000223402,311812
7221,100000224982,49311
7222,100000225838,42491
7223,100000226141,42491
7224,100000226178,311612
7225,100000226187,42491
7226,100000226463,42471
7227,100000226757,42471
7228,100000227088,325998
7229,100000227685,11511
7230,100000228087,22132
7231,100000229451,31151
7232,100000229558,42491
7233,100000229665,49312
7234,100000230181,311812
7235,100000230859,42491
7236,100000231322,42491
7237,100000231331,42491
7238,100000231769,42491
7239,100000231849,42491
7240,100000232321,49319
7241,100000232401,42471
7242,100000232429,42491
7243,100000232704,221112
7244,100000232802,42384
7245,100000232919,49312
7246,100000233357,42491
7247,100000233393,42491
7248,100000233464,49312
7249,100000234089,42491
7250,100000234267,49312
7251,100000234427,31199
7252,100000234445,42495
7253,100000234622,42491
7254,100000234793,42491
7255,100000235202,42469
7256,100000235694,49312
7257,100000236461,325311
7258,100000236559,42491
7259,100000236648,311612
7260,100000236755,49311
7261,100000236808,42491
7262,100000237193,49312
7263,100000237709,311991
7264,100000238003,334413
7265,100000238067,311613
7266,100000238272,48699
7267,100000238325,42491
7268,100000238879,42471
7269,100000239271,42469
7270,100000239538,42491
7271,100000239921,42491
7272,100000240303,42491
7273,100000241516,49319
7274,100000241589,42471
7275,100000241678,311991
7276,100000242007,42491
7277,100000242276,42491
7278,100000242338,44424
7279,100000242383,311211
7280,100000242436,332311
7281,100000242542,22131
7282,100000242686,325314
7283,100000242873,42491
7284,100000243587,331314
7285,100000243747,42491
7286,100000244078,311991
7287,100000244194,42469
7288,100000244247,22132
7289,100000245148,42491
7290,100000245166,42491
7291,100000245424,48821
7292,100000245576,44424
7293,100000245736,42472
7294,100000246067,44422
7295,100000246245,49311
7296,100000247226,325998
7297,100000247609,311612
7298,100000247869,31199
7299,100000247949,44422
7300,100000248449,49311
7301,100000248573,42491
7302,100000249698,42491
7303,100000249803,42491
7304,100000249938,22131
7305,100000250612,42469
7306,100000250845,49311
7307,100000251826,49312
7308,100000251979,42491
7309,100000252228,325211
7310,100000252647,32615
7311,100000255145,44424
7312,100000000740,22132
7313,100000001213,42491
7314,100000005503,311991
7315,100000005898,32512
7316,100000006101,42491
7317,100000006129,42291
7318,100000008494,311611
7319,100000008653,561431
7320,100000009439,11511
7321,100000011159,42491
7322,100000011195,42491
7323,100000011266,42491
7324,100000011328,42491
7325,100000011337,42491
7326,100000011346,42469
7327,100000011364,42491
7328,100000011391,42291
7329,100000011408,42491
7330,100000011444,11511
7331,100000011471,42491
7332,100000011532,42491
7333,100000011612,42491
7334,100000011649,42291
7335,100000011667,42291
7336,100000011676,42291
7337,100000011701,42291
7338,100000011747,42291
7339,100000011756,42491
7340,100000011765,42491
7341,100000011783,42491
7342,100000011792,42491
7343,100000011809,42491
7344,100000011827,42291
7345,100000011854,42491
7346,100000011863,42491
7347,100000011907,42491
7348,100000011934,42491
7349,100000012005,42491
7350,100000012014,311211
7351,100000012238,11511
7352,100000012602,11511
7353,100000014441,42491
7354,100000014584,42491
7355,100000014673,42291
7356,100000014726,42491
7357,100000014753,11115
7358,100000015351,11511
7359,100000016822,11511
7360,100000017242,42491
7361,100000017313,42491
7362,100000017322,42291
7363,100000017331,42491
7364,100000017402,42291
7365,100000017439,22131
7366,100000017714,42491
7367,100000017741,22131
7368,100000017849,42491
7369,100000018438,56221
7370,100000018492,22132
7371,100000019035,11511
7372,100000019106,22132
7373,100000019687,22132
7374,100000020602,31181
7375,100000020693,49312
7376,100000020693,311225
7377,100000020693,311514
7378,100000021291,11511
7379,100000021415,11115
7380,100000021969,11511
7381,100000022744,11511
7382,100000022762,11511
7383,100000024225,22131
7384,100000024519,22131
7385,100000024653,22131
7386,100000024706,22131
7387,100000024886,22131
7388,100000024911,325312
7389,100000024957,311221
7390,100000024975,22131
7391,100000024993,22131
7392,100000025019,22131
7393,100000025046,22131
7394,100000025162,325312
7395,100000026358,324199
7396,100000026385,32512
7397,100000026483,22131
7398,100000026768,311615
7399,100000028212,92613
7400,100000028784,31152
7401,100000028971,49312
7402,100000029998,11511
7403,100000030637,49313
7404,100000030753,42491
7405,100000030771,11511
7406,100000030888,11511
7407,100000031547,311511
7408,100000031832,42491
7409,100000031921,49313
7410,100000031949,42491
7411,100000031994,42491
7412,100000034456,42291
7413,100000034508,11511
7414,100000034553,11511
7415,100000034679,42291
7416,100000034866,42491
7417,100000035044,42291
7418,100000035892,22131
7419,100000036098,11511
7420,100000036196,42491
7421,100000036203,11511
7422,100000036258,42491
7423,100000036542,42491
7424,100000036551,42491
7425,100000036748,42491
7426,100000037523,42491
7427,100000037907,311511
7428,100000037925,42469
7429,100000038292,325188
7430,100000038489,331314
7431,100000038853,331314
7432,100000039228,32541
7433,100000039291,325413
7434,100000039371,49313
7435,100000039497,42491
7436,100000039969,325211
7437,100000039969,32518
7438,100000042946,42491
7439,100000043053,42491
7440,100000044114,42469
7441,100000044123,42469
7442,100000044631,32615
7443,100000045211,32518
7444,100000046005,11511
7445,100000046112,42291
7446,100000046443,332813
7447,100000047068,42291
7448,100000047111,22131
7449,100000047772,42491
7450,100000047781,11511
7451,100000047923,11511
7452,100000048076,42291
7453,100000048218,22131
7454,100000048726,22131
7455,100000048744,49319
7456,100000048815,42491
7457,100000049066,42491
7458,100000049226,42491
7459,100000049404,22131
7460,100000049422,81131
7461,100000050124,311119
7462,100000050446,22132
7463,100000051542,22131
7464,100000051579,32513
7465,100000051659,325188
7466,100000052033,22131
7467,100000052523,311615
7468,100000053041,331314
7469,100000053657,325998
7470,100000053657,32519
7471,100000053693,32614
7472,100000054219,11511
7473,100000054335,31152
7474,100000054825,49311
7475,100000054898,32615
7476,100000055165,22131
7477,100000057001,11511
7478,100000057948,11511
7479,100000058411,31161
7480,100000059241,42491
7481,100000059358,42291
7482,100000059385,325314
7483,100000059401,42491
7484,100000059438,42459
7485,100000059465,42459
7486,100000059517,42491
7487,100000060033,326199
7488,100000060042,22132
7489,100000060177,325411
7490,100000060177,325414
7491,100000060319,11511
7492,100000060907,325412
7493,100000061087,327993
7494,100000061247,42491
7495,100000061274,42291
7496,100000061531,42291
7497,100000061611,42291
7498,100000061719,42491
7499,100000062013,22131
7500,100000062111,311612
7501,100000062166,332811
7502,100000062371,42469
7503,100000062549,22131
7504,100000063325,22131
7505,100000064164,99999
7506,100000065154,33111
7507,100000067848,31152
7508,100000068598,11511
7509,100000068785,11511
7510,100000068865,42291
7511,100000069203,311211
7512,100000069294,11511
7513,100000069418,11511
7514,100000069533,42491
7515,100000069597,42491
7516,100000069739,32731
7517,100000069855,42491
7518,100000070068,42291
7519,100000070905,22132
7520,100000071548,42491
7521,100000071584,42469
7522,100000071664,42469
7523,100000071913,325312
7524,100000072119,42269
7525,100000072315,22132
7526,100000072654,99999
7527,100000072716,42291
7528,100000072798,42291
7529,100000073038,42469
7530,100000073092,11511
7531,100000073234,42491
7532,100000073243,22131
7533,100000073733,22131
7534,100000073902,22132
7535,100000076295,42491
7536,100000076295,11115
7537,100000076357,42491
7538,100000076437,42491
7539,100000077258,22132
7540,100000077481,42491
7541,100000077588,42491
7542,100000077971,42491
7543,100000078006,111199
7544,100000078248,22132
7545,100000078444,32512
7546,100000078667,42491
7547,100000078676,42491
7548,100000078676,11511
7549,100000078943,42441
7550,100000079318,42491
7551,100000079336,32615
7552,100000079531,42491
7553,100000080217,11511
7554,100000080333,42291
7555,100000080388,42491
7556,100000080431,42291
7557,100000080609,325314
7558,100000080896,42491
7559,100000080985,42491
7560,100000081056,42491
7561,100000081065,42491
7562,100000081145,42491
7563,100000081476,311812
7564,100000081573,11511
7565,100000081742,11511
7566,100000081822,42491
7567,100000081984,331314
7568,100000081993,42491
7569,100000082126,22131
7570,100000082199,11511
7571,100000082233,11511
7572,100000082313,11511
7573,100000082313,42491
7574,100000082509,42291
7575,100000082509,325311
7576,100000083063,32519
7577,100000083081,31151
7578,100000083125,334512
7579,100000083296,22132
7580,100000083624,325211
7581,100000083697,42491
7582,100000083866,42491
7583,100000084348,11511
7584,100000084437,11511
7585,100000084865,42291
7586,100000084945,42491
7587,100000085212,42491
7588,100000085392,22132
7589,100000085392,22131
7590,100000085409,42491
7591,100000085436,32615
7592,100000085445,42291
7593,100000085454,42491
7594,100000086079,42291
7595,100000086239,42491
7596,100000086391,42491
7597,100000086426,311812
7598,100000086505,42291
7599,100000086596,42491
7600,100000086685,335222
7601,100000086756,325311
7602,100000086998,42491
7603,100000087336,42491
7604,100000087639,42491
7605,100000087835,42491
7606,100000087899,42291
7607,100000088594,42491
7608,100000088852,42491
7609,100000090055,42491
7610,100000090251,22111
7611,100000090368,42491
7612,100000090536,562211
7613,100000091811,42491
7614,100000092516,22132
7615,100000092892,333415
7616,100000092909,42491
7617,100000094836,11511
7618,100000095808,11511
7619,100000096148,11511
7620,100000096166,42491
7621,100000096371,311615
7622,100000096488,42291
7623,100000096503,32518
7624,100000097183,42491
7625,100000097478,42491
7626,100000098253,42491
7627,100000098315,42491
7628,100000098379,42291
7629,100000098477,311615
7630,100000099369,42491
7631,100000099403,42491
7632,100000099412,11511
7633,100000099421,42291
7634,100000099449,11511
7635,100000099582,42491
7636,100000099895,56179
7637,100000099911,42469
7638,100000100017,42491
7639,100000100758,49312
7640,100000100767,22131
7641,100000100794,42491
7642,100000100847,42491
7643,100000100954,42491
7644,100000101105,32411
7645,100000101132,22132
7646,100000101276,49312
7647,100000101356,33111
7648,100000101383,42491
7649,100000101533,42491
7650,100000101631,42491
7651,100000101677,42491
7652,100000101837,42491
7653,100000103336,42491
7654,100000103504,42491
7655,100000103979,42491
7656,100000103997,42491
7657,100000104102,42491
7658,100000104451,333613
7659,100000104898,22131
7660,100000105281,22132
7661,100000105414,325998
7662,100000105691,325211
7663,100000106501,32411
7664,100000106565,11511
7665,100000107243,33634
7666,100000107939,22132
7667,100000108395,42491
7668,100000108705,311511
7669,100000108938,11511
7670,100000109081,22132
7671,100000109241,22131
7672,100000109358,22131
7673,100000109394,22131
7674,100000109429,22131
7675,100000109456,33639
7676,100000109456,32629
7677,100000109492,22131
7678,100000109599,22131
7679,100000109633,11511
7680,100000109697,22132
7681,100000109802,22131
7682,100000109946,42491
7683,100000110015,42491
7684,100000110104,42491
7685,100000110113,311612
7686,100000110211,22131
7687,100000110328,42469
7688,100000111292,311611
7689,100000111292,311612
7690,100000111292,49312
7691,100000112095,42491
7692,100000112095,325311
7693,100000112139,22131
7694,100000112148,22131
7695,100000113851,42291
7696,100000113904,42291
7697,100000113959,11511
7698,100000114039,11511
7699,100000114262,42469
7700,100000114529,42291
7701,100000114636,32615
7702,100000114636,33636
7703,100000114958,42491
7704,100000115092,42491
7705,100000115289,42491
7706,100000115528,42491
7707,100000115671,42491
7708,100000115902,11511
7709,100000116028,42491
7710,100000116046,42491
7711,100000116117,42491
7712,100000116224,325314
7713,100000116233,42491
7714,100000116331,42491
7715,100000116359,42491
7716,100000116402,42491
7717,100000116466,42491
7718,100000116475,42491
7719,100000116554,42291
7720,100000116563,42491
7721,100000116572,42491
7722,100000116705,42491
7723,100000116803,42491
7724,100000117152,42491
7725,100000117474,11115
7726,100000117615,42491
7727,100000117642,11511
7728,100000117866,42491
7729,100000118071,42491
7730,100000118197,42491
7731,100000118295,42491
7732,100000118473,42491
7733,100000118473,11511
7734,100000118516,42291
7735,100000118687,22131
7736,100000118801,42291
7737,100000119828,22131
7738,100000119962,31152
7739,100000120861,42291
7740,100000120905,11511
7741,100000121076,11115
7742,100000121904,11511
7743,100000123341,11511
7744,100000123519,22131
7745,100000123608,325312
7746,100000123984,311211
7747,100000125349,42491
7748,100000125447,42491
7749,100000125606,42491
7750,100000125795,42291
7751,100000126213,42491
7752,100000127739,42491
7753,100000127775,336211
7754,100000128417,11511
7755,100000129087,32615
7756,100000129489,325998
7757,100000129666,42491
7758,100000129791,42291
7759,100000130048,42491
7760,100000131341,42291
7761,100000131706,42491
7762,100000131742,42491
7763,100000132439,42491
7764,100000132518,42491
7765,100000132821,311612
7766,100000133562,22132
7767,100000135668,311221
7768,100000136024,42491
7769,100000136408,42491
7770,100000136649,42291
7771,100000136685,42491
7772,100000136701,42491
7773,100000136756,325199
7774,100000136872,42491
7775,100000136872,11511
7776,100000137309,42469
7777,100000137746,42491
7778,100000137924,42491
7779,100000138148,42291
7780,100000138576,311221
7781,100000138932,22132
7782,100000139316,32614
7783,100000139325,331111
7784,100000140331,42491
7785,100000141116,42491
7786,100000141161,42491
7787,100000141535,42491
7788,100000141553,11511
7789,100000141811,42491
7790,100000141866,11511
7791,100000142482,22132
7792,100000142623,311221
7793,100000143025,331111
7794,100000143944,49311
7795,100000144293,325611
7796,100000144293,325613
7797,100000144293,325998
7798,100000144364,32512
7799,100000144462,32512
7800,100000144783,325611
7801,100000144827,22132
7802,100000144998,311514
7803,100000145372,325199
7804,100000146371,22132
7805,100000146424,311511
7806,100000148477,11511
7807,100000148636,22132
7808,100000148636,22131
7809,100000151284,42491
7810,100000153068,11115
7811,100000153086,11511
7812,100000153914,311513
7813,100000154897,42491
7814,100000155137,325314
7815,100000155146,325314
7816,100000155173,325314
7817,100000155182,325314
7818,100000155217,325314
7819,100000155226,325314
7820,100000155235,325314
7821,100000155244,325314
7822,100000155253,325314
7823,100000155306,325314
7824,100000155468,22132
7825,100000156225,42491
7826,100000156831,11511
7827,100000156859,22131
7828,100000157037,32615
7829,100000157055,32615
7830,100000157876,22132
7831,100000157965,33635
7832,100000158651,22132
7833,100000159017,325211
7834,100000159491,49312
7835,100000159945,49312
7836,100000160354,44422
7837,100000160826,311221
7838,100000160844,42491
7839,100000160899,42491
7840,100000161718,42471
7841,100000161772,42291
7842,100000161825,22131
7843,100000163645,42491
7844,100000163985,332991
7845,100000163994,42491
7846,100000164653,331314
7847,100000165091,22132
7848,100000165108,22131
7849,100000165242,22131
7850,100000165527,42471
7851,100000165563,42471
7852,100000165572,42471
7853,100000165947,333613
7854,100000167268,42471
7855,100000167918,42491
7856,100000168551,42491
7857,100000168677,22131
7858,100000169355,42291
7859,100000169621,49312
7860,100000169774,11115
7861,100000169809,325314
7862,100000169836,325188
7863,100000169943,33111
7864,100000170049,325314
7865,100000171182,42291
7866,100000173171,11511
7867,100000173938,22132
7868,100000174982,42469
7869,100000175776,49312
7870,100000176445,22111
7871,100000176622,32512
7872,100000177006,221112
7873,100000177159,42469
7874,100000177275,49312
7875,100000177738,311511
7876,100000178489,42491
7877,100000178719,488999
7878,100000178719,49319
7879,100000179095,562211
7880,100000179521,325612
7881,100000179914,32615
7882,100000180261,48691
7883,100000182296,221112
7884,100000182474,42491
7885,100000184677,49312
7886,100000184695,115112
7887,100000184695,115114
7888,100000184695,115116
7889,100000184695,42491
7890,100000185729,221112
7891,100000186194,22131
7892,100000186238,111191
7893,100000186238,11115
7894,100000186684,31199
7895,100000187031,311813
7896,100000187308,311511
7897,100000187451,42491
7898,100000187451,11511
7899,100000187576,22131
7900,100000188566,49312
7901,100000188888,311999
7902,100000189477,311612
7903,100000189725,42469
7904,100000190642,42491
7905,100000190928,32518
7906,100000191534,49312
7907,100000192196,49312
7908,100000193033,22131
7909,100000193042,22131
7910,100000193051,22131
7911,100000193079,22131
7912,100000193097,22131
7913,100000194069,42441
7914,100000194087,49311
7915,100000194434,48211
7916,100000195237,311412
7917,100000195246,49312
7918,100000197538,48821
7919,100000198252,42491
7920,100000198323,42491
7921,100000198608,49312
7922,100000199135,325193
7923,100000199368,325193
7924,100000199493,42491
7925,100000200043,325193
7926,100000200141,311615
7927,100000200294,49312
7928,100000200481,325193
7929,100000200748,42469
7930,100000200793,49312
7931,100000200819,49311
7932,100000201426,22111
7933,100000202005,11511
7934,100000202327,325193
7935,100000202531,325193
7936,100000203709,325193
7937,100000203718,325193
7938,100000204094,42491
7939,100000204263,325193
7940,100000204539,42491
7941,100000206813,48211
7942,100000206822,48211
7943,100000206831,48211
7944,100000207082,49312
7945,100000207279,33636
7946,100000208376,11511
7947,100000208376,42491
7948,100000209151,325193
7949,100000209419,325199
7950,100000210194,42471
7951,100000210256,311822
7952,100000210675,42491
7953,100000211371,42491
7954,100000211558,32518
7955,100000211834,32512
7956,100000212272,42469
7957,100000213182,325193
7958,100000213262,22132
7959,100000213832,325193
7960,100000214225,49319
7961,100000214261,311421
7962,100000214261,49312
7963,100000214289,42491
7964,100000215778,49312
7965,100000216287,332321
7966,100000216287,326199
7967,100000217188,11511
7968,100000217231,42491
7969,100000217268,311111
7970,100000217455,311991
7971,100000217669,221112
7972,100000217829,325314
7973,100000217829,42491
7974,100000218677,42491
7975,100000219257,42471
7976,100000219514,42469
7977,100000220192,49319
7978,100000220218,32512
7979,100000221173,42448
7980,100000221716,42469
7981,100000221823,324191
7982,100000221823,32419
7983,100000221896,42491
7984,100000223046,311615
7985,100000223475,42491
7986,100000224189,311813
7987,100000224232,33636
7988,100000225115,11511
7989,100000225712,311813
7990,100000226695,311412
7991,100000226711,31181
7992,100000226748,42469
7993,100000227453,325311
7994,100000228666,42471
7995,100000228862,221112
7996,100000229843,11511
7997,100000229861,31141
7998,100000230207,311612
7999,100000230984,49312
8000,100000231279,42491
8001,100000231705,325998
8002,100000231705,32419
8003,100000233641,311991
8004,100000234249,22131
8005,100000234329,22131
8006,100000234338,22131
8007,100000234935,111199
8008,100000234999,31151
8009,100000235603,22111
8010,100000235676,31183
8011,100000236318,22131
8012,100000237013,11511
8013,100000237442,42469
8014,100000237629,311511
8015,100000237898,42491
8016,100000238628,49312
8017,100000239958,32615
8018,100000240296,11231
8019,100000240599,49312
8020,100000240624,42491
8021,100000240893,42491
8022,100000241295,42491
8023,100000242025,42491
8024,100000242249,32552
8025,100000243854,49311
8026,100000243854,32552
8027,100000244032,42491
8028,100000244149,325193
8029,100000244256,49312
8030,100000245219,49312
8031,100000245763,332812
8032,100000246352,42471
8033,100000246593,49311
8034,100000246815,42333
8035,100000249028,49312
8036,100000250952,22131
8037,100000251461,32615
8038,100000252086,42471
8039,100000252308,332311
8040,100000252497,48821
8041,100000253254,311211
8042,100000254583,42471
8043,100000255154,31199
8044,100000000875,42491
8045,100000000893,42491
8046,100000000991,42491
8047,100000001320,42491
8048,100000001482,42491
8049,100000001516,32532
8050,100000001623,42291
8051,100000001632,454312
8052,100000002409,454312
8053,100000002524,42291
8054,100000002533,42491
8055,100000002542,42291
8056,100000002597,42491
8057,100000002604,42491
8058,100000002613,42291
8059,100000002622,22131
8060,100000002748,42491
8061,100000002891,454312
8062,100000002917,42491
8063,100000003159,42491
8064,100000003202,42491
8065,100000003239,42491
8066,100000003462,42291
8067,100000003499,42451
8068,100000003505,42291
8069,100000003514,42451
8070,100000003603,42451
8071,100000003621,42451
8072,100000003667,42451
8073,100000003729,42491
8074,100000004023,42291
8075,100000005059,42491
8076,100000005086,42491
8077,100000005095,42491
8078,100000005102,42491
8079,100000005228,42491
8080,100000005237,42491
8081,100000005246,42491
8082,100000005709,42491
8083,100000005718,42491
8084,100000005781,42491
8085,100000005816,42291
8086,100000005825,42491
8087,100000005834,42491
8088,100000005932,42491
8089,100000006067,42291
8090,100000006085,42291
8091,100000006174,42491
8092,100000006183,42491
8093,100000006272,42491
8094,100000006325,42491
8095,100000006343,42491
8096,100000006441,42491
8097,100000006469,42491
8098,100000006496,42491
8099,100000006511,42491
8100,100000006539,42491
8101,100000006548,42491
8102,100000006557,42491
8103,100000006566,42291
8104,100000006575,71399
8105,100000006682,325613
8106,100000006833,42491
8107,100000006977,42491
8108,100000006995,42491
8109,100000007039,42491
8110,100000007119,42491
8111,100000007164,22131
8112,100000007208,42491
8113,100000007592,42491
8114,100000007618,42491
8115,100000007645,42491
8116,100000007707,42491
8117,100000007716,42491
8118,100000007761,42491
8119,100000007789,42491
8120,100000007832,42491
8121,100000007841,42491
8122,100000007869,42491
8123,100000007949,42491
8124,100000008421,42291
8125,100000008467,42491
8126,100000008476,42491
8127,100000008485,42491
8128,100000008537,42491
8129,100000008555,42291
8130,100000008573,42491
8131,100000008582,42491
8132,100000008591,42491
8133,100000008608,42491
8134,100000008635,42491
8135,100000008788,42491
8136,100000008797,42491
8137,100000008813,42491
8138,100000009055,42491
8139,100000009064,42491
8140,100000009073,42491
8141,100000009082,42491
8142,100000009091,42491
8143,100000009279,42491
8144,100000009288,42291
8145,100000009304,42491
8146,100000009322,42491
8147,100000009331,42491
8148,100000009377,42491
8149,100000009395,42291
8150,100000009475,42491
8151,100000009518,42491
8152,100000009616,311611
8153,100000009616,49312
8154,100000009643,42491
8155,100000009661,311611
8156,100000009803,42491
8157,100000009876,42491
8158,100000009956,42291
8159,100000009965,42291
8160,100000009983,11111
8161,100000009983,11114
8162,100000009983,11115
8163,100000009983,11119
8164,100000010034,42491
8165,100000010043,42491
8166,100000010141,42491
8167,100000010169,42491
8168,100000010178,42291
8169,100000010249,42491
8170,100000010258,42491
8171,100000010383,42491
8172,100000010409,42491
8173,100000010418,42491
8174,100000010427,42491
8175,100000010445,42491
8176,100000010454,42491
8177,100000010463,42491
8178,100000010472,42491
8179,100000010481,42291
8180,100000010506,42491
8181,100000010515,42491
8182,100000010524,42291
8183,100000010533,42491
8184,100000010542,42491
8185,100000010551,42491
8186,100000010579,42491
8187,100000010588,42491
8188,100000010597,42491
8189,100000010604,42491
8190,100000010613,42491
8191,100000010622,42491
8192,100000010631,42491
8193,100000010659,42491
8194,100000010677,115114
8195,100000010686,42491
8196,100000010695,42491
8197,100000010702,42491
8198,100000010828,42491
8199,100000010837,42491
8200,100000010846,42491
8201,100000010855,42491
8202,100000010864,42491
8203,100000010873,42491
8204,100000010882,42491
8205,100000011033,42491
8206,100000011042,42491
8207,100000011051,42491
8208,100000011088,42491
8209,100000011097,42491
8210,100000011578,42491
8211,100000011836,42491
8212,100000011845,42491
8213,100000011881,42451
8214,100000013193,42491
8215,100000013282,42491
8216,100000013291,42491
8217,100000013353,42491
8218,100000013399,42491
8219,100000013406,42491
8220,100000013816,42291
8221,100000014147,42291
8222,100000014183,42491
8223,100000014209,42291
8224,100000014405,42491
8225,100000014423,42291
8226,100000014496,42491
8227,100000014557,42491
8228,100000014566,42491
8229,100000014619,42491
8230,100000014806,42291
8231,100000014879,42491
8232,100000014913,42491
8233,100000015002,42491
8234,100000015039,42491
8235,100000015066,42491
8236,100000015119,42491
8237,100000015128,42491
8238,100000015173,42491
8239,100000015182,42491
8240,100000015217,42491
8241,100000015468,42491
8242,100000015636,42491
8243,100000015707,42491
8244,100000015921,42491
8245,100000015949,42491
8246,100000015985,42491
8247,100000016029,42491
8248,100000016047,42491
8249,100000016074,42491
8250,100000016083,42291
8251,100000016136,42491
8252,100000016154,42491
8253,100000016207,42491
8254,100000016412,42491
8255,100000016519,42491
8256,100000016671,42491
8257,100000016742,325314
8258,100000017019,42491
8259,100000017073,42491
8260,100000017082,42491
8261,100000017117,42491
8262,100000017135,42491
8263,100000017572,42491
8264,100000017581,42491
8265,100000017812,42491
8266,100000017876,42491
8267,100000017947,42491
8268,100000018367,42491
8269,100000018535,42491
8270,100000018599,42491
8271,100000018642,42491
8272,100000018679,11119
8273,100000018704,311111
8274,100000018786,42491
8275,100000019124,42491
8276,100000019295,42491
8277,100000019446,42491
8278,100000019829,42491
8279,100000019909,42291
8280,100000019927,42491
8281,100000019945,42491
8282,100000020238,22131
8283,100000020513,42491
8284,100000021424,42491
8285,100000021763,22131
8286,100000021781,211112
8287,100000022218,42491
8288,100000022414,42491
8289,100000022441,42491
8290,100000022824,11511
8291,100000022888,42491
8292,100000022904,42491
8293,100000022986,42491
8294,100000023039,42491
8295,100000023048,42491
8296,100000023066,42491
8297,100000023093,42491
8298,100000023128,42491
8299,100000023137,42491
8300,100000023146,42491
8301,100000023155,42491
8302,100000023182,42491
8303,100000023191,42491
8304,100000023208,42491
8305,100000023226,42491
8306,100000023262,42491
8307,100000023324,42491
8308,100000023333,22131
8309,100000023351,48621
8310,100000023388,42491
8311,100000023397,42491
8312,100000023431,42491
8313,100000023459,42491
8314,100000023618,42291
8315,100000023627,42291
8316,100000023636,42491
8317,100000023645,42291
8318,100000023663,42491
8319,100000023672,42491
8320,100000023707,42491
8321,100000023716,42491
8322,100000023725,42491
8323,100000023743,42451
8324,100000023896,42491
8325,100000023949,42491
8326,100000023958,42491
8327,100000023985,42491
8328,100000024029,42491
8329,100000024047,42491
8330,100000024323,42491
8331,100000024332,42491
8332,100000024396,42491
8333,100000024403,42491
8334,100000024412,42491
8335,100000024421,42491
8336,100000024458,42491
8337,100000024485,42491
8338,100000024494,42491
8339,100000024546,42491
8340,100000024573,42291
8341,100000024608,42491
8342,100000024635,42491
8343,100000024644,42491
8344,100000024699,325314
8345,100000024699,42491
8346,100000024813,42491
8347,100000024868,42491
8348,100000024877,42491
8349,100000024948,42491
8350,100000024984,42491
8351,100000025233,22131
8352,100000025251,22131
8353,100000025288,22131
8354,100000025885,42491
8355,100000025901,42491
8356,100000026081,42491
8357,100000026615,42491
8358,100000026651,11511
8359,100000028445,42491
8360,100000028454,42491
8361,100000028533,42491
8362,100000029159,42491
8363,100000029239,42491
8364,100000029364,42491
8365,100000029444,42491
